69276 : 1514259 : 314210
69277 : 1717071 : 315850
69278 : 1844643 : 272310
69279 : 1783117 : 275794
69280 : 2032425 : 228576
69281 : 1402818 : 245270
69282 : 1690655 : 283665
69283 : 1790604 : 237361
69284 : 1567250 : 234730
69285 : 1649244 : 281405
69286 : 1994771 : 292832
69287 : 1895582 : 299206
69288 : 1909217 : 242691
69289 : 1765002 : 247621
69290 : 1432534 : 320488
69291 : 1788052 : 269865
69292 : 1519221 : 282472
69293 : 2022896 : 293268
69294 : 1535963 : 213328
69295 : 2027364 : 249088
69296 : 1418563 : 239277
69297 : 1511027 : 274196
69298 : 1601756 : 313321
69299 : 1545310 : 216066
69300 : 1675524 : 283145
69301 : 1416125 : 206462
69302 : 1722520 : 228713
69303 : 1271864 : 300598
69304 : 1549566 : 231007
69305 : 1292603 : 286906
69306 : 1401859 : 341608
69307 : 1729011 : 265588
69308 : 1376323 : 240522
69309 : 1718219 : 279733
69310 : 1260350 : 318263
69311 : 1362236 : 315091
69312 : 1896630 : 326992
69313 : 1280929 : 255722
69314 : 2010210 : 292032
69315 : 1839973 : 294456
69316 : 1360694 : 273384
69317 : 1644234 : 235063
69318 : 1714831 : 330308
69319 : 1473255 : 243492
69320 : 1838891 : 244702
69321 : 1667840 : 250091
69322 : 1718427 : 216632
69323 : 1668722 : 269382
69324 : 1381884 : 280782
69325 : 1350320 : 260651
69326 : 1586688 : 276722
69327 : 1314781 : 292129
69328 : 1360545 : 289700
69329 : 1227591 : 293406
69330 : 1365028 : 260003
69331 : 1419966 : 262607
69332 : 1398571 : 278280
69333 : 1990322 : 314501
69334 : 1461643 : 253364
69335 : 1380652 : 289433
69336 : 1744469 : 310433
69337 : 1362971 : 298386
69338 : 1309380 : 246627
69339 : 1741647 : 223599
69340 : 1624854 : 301759
69341 : 1626331 : 240170
69342 : 1283593 : 342586
69343 : 2062424 : 333837
69344 : 1790540 : 251572
69345 : 1871420 : 266975
69346 : 1634790 : 266158
69347 : 1354563 : 240825
69348 : 1356446 : 234505
69349 : 1508216 : 329962
69350 : 1596594 : 310145
69351 : 1448803 : 319556
69352 : 1417760 : 259883
69353 : 1898557 : 305795
69354 : 1627094 : 268214
69355 : 1631788 : 317366
69356 : 1328086 : 300702
69357 : 1440256 : 271489
69358 : 1925666 : 331003
69359 : 1470126 : 301256
69360 : 1528360 : 234488
69361 : 1284315 : 273806
69362 : 1871009 : 264180
69363 : 1285350 : 279494
69364 : 1746988 : 309864
69365 : 1693915 : 296977
69366 : 1655630 : 312575
69367 : 1838278 : 270386
69368 : 1865126 : 261293
69369 : 1196222 : 261307
69370 : 1709969 : 345409
69371 : 1340940 : 351710
69372 : 1378494 : 315694
69373 : 1446390 : 299658
69374 : 1720604 : 326677
69375 : 1251849 : 223567
69376 : 1403503 : 230587
69377 : 1576819 : 272230
69378 : 1675742 : 272417
69379 : 1590437 : 254102
69380 : 1753252 : 279600
69381 : 1159779 : 336038
69382 : 1387418 : 276803
69383 : 1255170 : 256347
69384 : 1834394 : 280039
69385 : 1673834 : 311153
69386 : 1427189 : 309275
69387 : 1563180 : 240087
69388 : 1532951 : 272215
69389 : 1170021 : 325859
69390 : 1826973 : 269341
69391 : 1783134 : 254234
69392 : 1862701 : 322596
69393 : 1255652 : 318286
69394 : 1278443 : 300221
69395 : 1774682 : 247342
69396 : 1898919 : 247177
69397 : 1717598 : 311104
69398 : 1668399 : 266779
69399 : 1494727 : 257290
69400 : 1812068 : 307912
69401 : 1663665 : 242797
69402 : 1349544 : 289425
69403 : 1542149 : 259073
69404 : 1594978 : 305741
69405 : 1607502 : 245551
69406 : 1785045 : 286551
69407 : 1894311 : 316385
69408 : 1695421 : 338379
69409 : 1256393 : 294324
69410 : 1222757 : 313532
69411 : 1419495 : 273092
69412 : 1218726 : 275800
69413 : 1695632 : 337827
69414 : 1394955 : 257405
69415 : 1406560 : 289854
69416 : 1568934 : 311069
69417 : 1447179 : 334440
69418 : 1820288 : 304717
69419 : 1818975 : 265749
69420 : 1513637 : 267184
69421 : 1357194 : 265418
69422 : 1587454 : 255949
69423 : 1588570 : 259447
69424 : 1482909 : 290622
69425 : 1510950 : 312154
69426 : 1599776 : 371558
69427 : 1724602 : 236318
69428 : 1234446 : 305331
69429 : 1732994 : 296923
69430 : 1166119 : 279929
69431 : 1606226 : 287623
69432 : 1873327 : 338992
69433 : 1643346 : 253418
69434 : 1734096 : 296686
69435 : 1676842 : 283256
69436 : 1438898 : 331140
69437 : 1397481 : 275845
69438 : 1204862 : 330999
69439 : 1789440 : 254803
69440 : 1767151 : 274966
69441 : 1819320 : 252296
69442 : 1546410 : 266870
69443 : 1869847 : 323487
69444 : 1685711 : 256353
69445 : 1344919 : 283480
69446 : 1902465 : 209731
69447 : 1285434 : 270572
69448 : 1525302 : 296609
69449 : 1400434 : 320232
69450 : 1250399 : 304068
69451 : 1250069 : 257139
69452 : 1762434 : 307096
69453 : 1510522 : 231739
69454 : 1675210 : 242727
69455 : 1342512 : 289171
69456 : 1162740 : 299502
69457 : 1378820 : 296007
69458 : 1321261 : 281483
69459 : 1364709 : 241612
69460 : 1615764 : 312046
69461 : 1867167 : 331759
69462 : 1547893 : 291061
69463 : 1343397 : 335214
69464 : 1376006 : 242576
69465 : 1516662 : 328544
69466 : 1530620 : 303526
69467 : 1602014 : 243694
69468 : 1226804 : 303336
69469 : 1719994 : 232258
69470 : 1429502 : 307207
69471 : 1861103 : 276488
69472 : 1283598 : 303876
69473 : 1523159 : 302316
69474 : 1127729 : 225262
69475 : 1315097 : 239610
69476 : 1761317 : 251445
69477 : 1815170 : 321765
69478 : 1841935 : 234449
69479 : 1630366 : 324896
69480 : 1352414 : 285457
69481 : 1624805 : 288974
69482 : 1519938 : 315877
69483 : 1416547 : 224733
69484 : 1568392 : 310697
69485 : 1140108 : 254318
69486 : 1495669 : 247546
69487 : 1219264 : 252849
69488 : 1523197 : 333299
69489 : 1745132 : 246177
69490 : 1582263 : 255744
69491 : 1445243 : 216527
69492 : 1241150 : 286905
69493 : 1661391 : 253497
69494 : 1358140 : 219906
69495 : 1204668 : 278975
69496 : 1571134 : 310360
69497 : 1593185 : 326221
69498 : 1489642 : 322314
69499 : 1689126 : 275330
69500 : 1326044 : 213067
69501 : 1352899 : 341384
69502 : 1509363 : 305974
69503 : 1459700 : 265871
69504 : 1755456 : 219771
69505 : 1791983 : 247326
69506 : 1267195 : 310896
69507 : 1398505 : 297529
69508 : 1691871 : 334552
69509 : 1539401 : 269662
69510 : 1783287 : 335568
69511 : 1606625 : 323607
69512 : 1524433 : 259531
69513 : 1607602 : 311222
69514 : 1694312 : 221842
69515 : 1622545 : 267976
69516 : 1871840 : 313369
69517 : 1795081 : 236418
69518 : 1547020 : 232669
69519 : 1626144 : 225642
69520 : 1272828 : 277942
69521 : 1906011 : 306432
69522 : 1810910 : 217112
69523 : 1571012 : 299475
69524 : 1205314 : 253269
69525 : 1229032 : 294190
69526 : 1561962 : 237392
69527 : 1374139 : 295612
69528 : 1222815 : 276102
69529 : 1894343 : 323733
69530 : 1683837 : 241175
69531 : 1186110 : 293040
69532 : 1146625 : 243533
69533 : 1843596 : 349336
69534 : 1246089 : 272758
69535 : 1735368 : 217414
69536 : 1331153 : 313569
69537 : 1240575 : 313612
69538 : 1290325 : 319433
69539 : 1347141 : 346710
69540 : 1797329 : 294389
69541 : 1530676 : 254879
69542 : 1158364 : 230335
69543 : 1583447 : 301276
69544 : 1452568 : 267181
69545 : 1758063 : 306307
69546 : 1714547 : 256104
69547 : 1452653 : 292354
69548 : 1795724 : 296343
69549 : 1510404 : 278523
69550 : 1738289 : 300960
69551 : 1354664 : 304002
69552 : 1292436 : 302651
69553 : 1148996 : 279655
69554 : 1447930 : 254770
69555 : 1253528 : 286524
69556 : 1535992 : 282542
69557 : 1179524 : 333927
69558 : 1339692 : 215172
69559 : 1746811 : 292206
69560 : 1842244 : 280563
69561 : 1269196 : 313214
69562 : 1838806 : 295505
69563 : 1413292 : 284718
69564 : 1736076 : 310025
69565 : 1485475 : 260176
69566 : 1171649 : 268171
69567 : 1627286 : 249333
69568 : 1358506 : 320085
69569 : 1247666 : 232020
69570 : 1900386 : 279439
69571 : 1713819 : 286240
69572 : 1576642 : 332125
69573 : 1212473 : 256597
69574 : 1394934 : 248386
69575 : 1761709 : 251596
69576 : 1809249 : 328061
69577 : 1359057 : 228976
69578 : 1778576 : 348033
69579 : 1409894 : 231756
69580 : 1452982 : 265948
69581 : 1445070 : 246161
69582 : 1381348 : 254422
69583 : 1157395 : 289445
69584 : 1451588 : 275300
69585 : 1566108 : 211415
69586 : 1730942 : 285140
69587 : 1795715 : 247566
69588 : 1468333 : 234140
69589 : 1794041 : 254395
69590 : 1257748 : 267988
69591 : 1891432 : 271888
69592 : 1158894 : 305917
69593 : 1837847 : 287929
69594 : 1749529 : 300425
69595 : 1314686 : 248437
69596 : 1166309 : 295041
69597 : 1439670 : 275137
69598 : 1381352 : 285994
69599 : 1152719 : 314965
69600 : 1281451 : 243520
69601 : 1780795 : 238224
69602 : 1201653 : 240842
69603 : 1648083 : 292664
69604 : 1776041 : 318742
69605 : 1832653 : 285261
69606 : 1288680 : 259584
69607 : 1739762 : 318456
69608 : 1622079 : 255017
69609 : 1275233 : 246702
69610 : 1687209 : 316434
69611 : 1823526 : 256182
69612 : 1717965 : 315762
69613 : 1664269 : 266633
69614 : 1318622 : 262448
69615 : 1363650 : 250622
69616 : 1336042 : 274735
69617 : 1683681 : 240281
69618 : 1609974 : 243358
69619 : 1151783 : 289095
69620 : 1867904 : 239611
69621 : 1319053 : 334468
69622 : 1863072 : 307074
69623 : 1343335 : 242421
69624 : 1228484 : 309668
69625 : 1762339 : 275077
69626 : 1208212 : 341592
69627 : 1414590 : 342961
69628 : 1749081 : 269406
69629 : 1857107 : 320619
69630 : 1326225 : 226594
69631 : 1610407 : 274756
69632 : 1330153 : 247816
69633 : 1733300 : 254362
69634 : 1653896 : 270268
69635 : 1252984 : 215890
69636 : 1428624 : 252197
69637 : 1529824 : 289495
69638 : 1164785 : 274029
69639 : 1214969 : 251204
69640 : 1645788 : 280777
69641 : 1891734 : 242242
69642 : 1642858 : 307648
69643 : 1637721 : 251031
69644 : 1659558 : 281369
69645 : 1506285 : 273152
69646 : 1383310 : 272013
69647 : 1353673 : 290851
69648 : 1434279 : 233560
69649 : 1703172 : 280387
69650 : 1834477 : 301827
69651 : 1464551 : 262948
69652 : 1386000 : 295070
69653 : 1256037 : 325100
69654 : 1177070 : 251395
69655 : 1605651 : 253129
69656 : 1491131 : 333244
69657 : 1813246 : 265246
69658 : 1419081 : 216492
69659 : 1374710 : 256347
69660 : 1846239 : 273423
69661 : 1563294 : 260022
69662 : 1368401 : 327272
69663 : 1728302 : 292730
69664 : 1736574 : 320781
69665 : 1813149 : 310933
69666 : 1431966 : 294417
69667 : 1734627 : 298219
69668 : 1229916 : 294929
69669 : 1560507 : 289097
69670 : 1568587 : 275803
69671 : 1364827 : 220602
69672 : 1792247 : 215307
69673 : 1889977 : 262547
69674 : 1143317 : 285966
69675 : 1299893 : 267578
69676 : 1895836 : 298935
69677 : 1185575 : 234149
69678 : 1322365 : 284152
69679 : 1454868 : 276851
69680 : 1271266 : 255759
69681 : 1256080 : 275551
69682 : 1885406 : 306721
69683 : 949853 : 267432
69684 : 1252257 : 307882
69685 : 1146464 : 261969
69686 : 897626 : 303906
69687 : 1404861 : 281986
69688 : 1331402 : 295088
69689 : 1376290 : 235048
69690 : 1194182 : 257585
69691 : 1308260 : 304595
69692 : 1301344 : 282922
69693 : 1192170 : 303755
69694 : 1041516 : 309276
69695 : 1176544 : 284115
69696 : 1305503 : 262573
69697 : 867134 : 300827
69698 : 993393 : 236404
69699 : 1011409 : 268136
69700 : 1239249 : 226424
69701 : 1349618 : 289181
69702 : 1261364 : 269862
69703 : 917818 : 330112
69704 : 1190089 : 269177
69705 : 964095 : 244223
69706 : 1420337 : 252035
69707 : 1291340 : 268627
69708 : 1002689 : 318048
69709 : 1370893 : 328354
69710 : 937589 : 233761
69711 : 1483328 : 271772
69712 : 1308999 : 270083
69713 : 1355419 : 295733
69714 : 990751 : 319467
69715 : 1144361 : 291841
69716 : 1165890 : 279905
69717 : 1265208 : 314303
69718 : 1114353 : 301287
69719 : 1252709 : 259946
69720 : 1371163 : 264529
69721 : 1334923 : 296386
69722 : 1406235 : 262043
69723 : 929310 : 245686
69724 : 1343596 : 277753
69725 : 868756 : 277075
69726 : 1122408 : 233397
69727 : 1156206 : 323260
69728 : 961925 : 272484
69729 : 1264194 : 261459
69730 : 1310253 : 315962
69731 : 1341469 : 233335
69732 : 1393657 : 290095
69733 : 961452 : 312507
69734 : 1427989 : 246993
69735 : 959309 : 314716
69736 : 1008745 : 250946
69737 : 1385829 : 334027
69738 : 1269832 : 296314
69739 : 1048495 : 332028
69740 : 1395647 : 289597
69741 : 1278089 : 222251
69742 : 1154813 : 241208
69743 : 1060994 : 305687
69744 : 1286324 : 297496
69745 : 921454 : 343771
69746 : 1354300 : 296987
69747 : 1165916 : 255103
69748 : 1091179 : 320743
69749 : 1435873 : 236353
69750 : 1307396 : 306053
69751 : 1089356 : 320925
69752 : 1327220 : 285339
69753 : 1347523 : 265122
69754 : 1205536 : 249641
69755 : 1173818 : 316510
69756 : 874700 : 314376
69757 : 1120447 : 295194
69758 : 1354486 : 283084
69759 : 1214352 : 319307
69760 : 1031884 : 287059
69761 : 1030717 : 252566
69762 : 1231415 : 299037
69763 : 1175373 : 285623
69764 : 1213318 : 312207
69765 : 1332640 : 312784
69766 : 1062691 : 240684
69767 : 1370944 : 256316
69768 : 991515 : 235705
69769 : 1142653 : 339382
69770 : 921055 : 275298
69771 : 1327045 : 332711
69772 : 1006279 : 254096
69773 : 1133226 : 291278
69774 : 1094804 : 280188
69775 : 1244416 : 303126
69776 : 1125559 : 250917
69777 : 1103162 : 298067
69778 : 918415 : 265608
69779 : 1188820 : 297850
69780 : 939097 : 231193
69781 : 1203728 : 289308
69782 : 1417031 : 245053
69783 : 913263 : 222363
69784 : 879393 : 300443
69785 : 1221500 : 248940
69786 : 959572 : 249895
69787 : 929204 : 329849
69788 : 1233178 : 235238
69789 : 1192959 : 270641
69790 : 927492 : 245988
69791 : 1269487 : 230519
69792 : 1272305 : 280074
69793 : 1243283 : 258485
69794 : 1344819 : 312775
69795 : 1141221 : 293658
69796 : 1198387 : 306832
69797 : 1301698 : 292462
69798 : 1117631 : 265862
69799 : 1396969 : 270141
69800 : 1039032 : 331748
69801 : 1121830 : 306211
69802 : 1057451 : 283443
69803 : 1348460 : 253027
69804 : 890145 : 275917
69805 : 1118624 : 244753
69806 : 960272 : 303602
69807 : 923563 : 316151
69808 : 1175610 : 298955
69809 : 1223627 : 299660
69810 : 988615 : 343627
69811 : 1122249 : 242113
69812 : 915865 : 223256
69813 : 1383531 : 294333
69814 : 1404422 : 287970
69815 : 1020070 : 250516
69816 : 1324615 : 290553
69817 : 1267785 : 275290
69818 : 1343009 : 260377
69819 : 891806 : 237433
69820 : 1321388 : 296437
69821 : 1245969 : 270127
69822 : 1351190 : 339830
69823 : 1097590 : 321302
69824 : 997554 : 282709
69825 : 1034355 : 262284
69826 : 1300887 : 330361
69827 : 1379266 : 246685
69828 : 1200473 : 317864
69829 : 1228349 : 242269
69830 : 1082976 : 262616
69831 : 1086839 : 326202
69832 : 959639 : 254753
69833 : 1316802 : 305770
69834 : 1125790 : 318653
69835 : 1286546 : 286306
69836 : 990417 : 283534
69837 : 989655 : 293373
69838 : 1085585 : 245121
69839 : 1181417 : 320522
69840 : 1017771 : 308945
69841 : 1296093 : 326009
69842 : 1012443 : 290434
69843 : 1299929 : 290068
69844 : 1326499 : 328892
69845 : 1172333 : 299399
69846 : 1321393 : 239116
69847 : 943054 : 254945
69848 : 1191763 : 213674
69849 : 1255609 : 333543
69850 : 1389011 : 295093
69851 : 1266656 : 283357
69852 : 1124994 : 307833
69853 : 933969 : 283212
69854 : 1194374 : 295943
69855 : 1061202 : 326599
69856 : 870013 : 282186
69857 : 1094846 : 236771
69858 : 1257182 : 309892
69859 : 1069079 : 300555
69860 : 1122834 : 245152
69861 : 1091433 : 328418
69862 : 938052 : 283924
69863 : 915366 : 263616
69864 : 876795 : 336651
69865 : 1176334 : 275360
69866 : 883627 : 259951
69867 : 1388407 : 217610
69868 : 962036 : 262047
69869 : 943231 : 293578
69870 : 890361 : 269366
69871 : 1075621 : 267259
69872 : 948221 : 313147
69873 : 1395181 : 315244
69874 : 933911 : 287494
69875 : 1422659 : 249061
69876 : 882620 : 264662
69877 : 1167727 : 263773
69878 : 1215118 : 245416
69879 : 1155155 : 274210
69880 : 1391297 : 267722
69881 : 1420002 : 282628
69882 : 925776 : 270836
69883 : 1145917 : 285613
69884 : 1326952 : 285528
69885 : 889242 : 335440
69886 : 1061826 : 226768
69887 : 1338747 : 284680
69888 : 1011662 : 255867
69889 : 1239583 : 255842
69890 : 1532776 : 277290
69891 : 1137396 : 307178
69892 : 1350627 : 309224
69893 : 1092518 : 271426
69894 : 1201612 : 313044
69895 : 899716 : 262487
69896 : 884057 : 299353
69897 : 908321 : 304073
69898 : 1370310 : 258500
69899 : 910982 : 262605
69900 : 998674 : 271731
69901 : 911464 : 256437
69902 : 974872 : 222879
69903 : 1002681 : 314875
69904 : 1330708 : 247332
69905 : 1363564 : 283169
69906 : 938603 : 216975
69907 : 989222 : 244801
69908 : 885109 : 233389
69909 : 998883 : 338529
69910 : 952255 : 286642
69911 : 1271720 : 244761
69912 : 1542351 : 285817
69913 : 1412853 : 317978
69914 : 1331054 : 260733
69915 : 1004014 : 289465
69916 : 939629 : 224359
69917 : 930438 : 240897
69918 : 1081143 : 235208
69919 : 1291025 : 244461
69920 : 1199660 : 268776
69921 : 1167416 : 305814
69922 : 902363 : 260062
69923 : 883348 : 294102
69924 : 992004 : 350884
69925 : 1013923 : 336683
69926 : 1101963 : 318997
69927 : 899334 : 305570
69928 : 1166942 : 294780
69929 : 1024563 : 282049
69930 : 1339598 : 286588
69931 : 1028010 : 277250
69932 : 1399572 : 285078
69933 : 958455 : 311269
69934 : 1353660 : 290780
69935 : 1200667 : 295438
69936 : 1103838 : 226866
69937 : 1394699 : 334260
69938 : 921468 : 253132
69939 : 1120767 : 297930
69940 : 1023331 : 340935
69941 : 1399343 : 262311
69942 : 1336084 : 226834
69943 : 1113790 : 275102
69944 : 1263892 : 314209
69945 : 1128064 : 273315
69946 : 997133 : 240073
69947 : 1032630 : 259743
69948 : 1358509 : 318397
69949 : 1324170 : 262783
69950 : 1426278 : 261669
69951 : 1382110 : 357341
69952 : 1000502 : 326352
69953 : 961292 : 261453
69954 : 928879 : 347940
69955 : 1194608 : 323924
69956 : 1076702 : 335650
69957 : 1109116 : 309368
69958 : 934159 : 246326
69959 : 1379544 : 352758
69960 : 1233661 : 319853
69961 : 933503 : 271340
69962 : 964671 : 288424
69963 : 1271043 : 319597
69964 : 1051986 : 296849
69965 : 1048186 : 280657
69966 : 1159897 : 264521
69967 : 942059 : 268919
69968 : 1429181 : 330321
69969 : 1372622 : 306874
69970 : 964479 : 239560
69971 : 1010597 : 243740
69972 : 953355 : 319408
69973 : 1366097 : 318291
69974 : 1338844 : 247724
69975 : 1079433 : 323560
69976 : 1169834 : 340961
69977 : 1123156 : 300302
69978 : 895569 : 297342
69979 : 1309917 : 299295
69980 : 1058713 : 307086
69981 : 1230875 : 297047
69982 : 966249 : 275761
69983 : 1033956 : 323846
69984 : 1637156 : 298120
69985 : 1187523 : 329620
69986 : 1568860 : 301265
69987 : 1193229 : 315418
69988 : 1229335 : 269108
69989 : 1423384 : 262488
69990 : 1321849 : 245080
69991 : 1695293 : 210800
69992 : 1423548 : 321955
69993 : 1208727 : 308110
69994 : 1039117 : 261173
69995 : 1546697 : 291866
69996 : 1520562 : 359381
69997 : 1270108 : 261538
69998 : 1503309 : 298381
69999 : 1199617 : 294190
70000 : 1657185 : 318141
70001 : 1435036 : 260941
70002 : 1168449 : 261650
70003 : 1404082 : 256465
70004 : 1228038 : 309213
70005 : 1512680 : 253836
70006 : 1296772 : 247542
70007 : 1428645 : 228227
70008 : 1086705 : 248150
70009 : 1361340 : 295010
70010 : 1202723 : 271732
70011 : 1539587 : 254483
70012 : 1127010 : 235468
70013 : 1206753 : 257392
70014 : 1616894 : 294966
70015 : 1073062 : 248094
70016 : 1543771 : 339162
70017 : 1568905 : 300034
70018 : 1537926 : 280646
70019 : 1205111 : 274427
70020 : 1387576 : 269484
70021 : 1572777 : 302068
70022 : 1456060 : 310327
70023 : 1321769 : 250307
70024 : 1277608 : 288539
70025 : 1452125 : 302133
70026 : 1322156 : 220269
70027 : 1533802 : 276377
70028 : 1685257 : 272258
70029 : 1114653 : 290101
70030 : 1025925 : 294863
70031 : 1694976 : 250401
70032 : 1510551 : 264629
70033 : 1230168 : 257357
70034 : 1565651 : 319298
70035 : 1642093 : 208928
70036 : 1715308 : 236582
70037 : 1275597 : 321991
70038 : 1254025 : 336915
70039 : 1052358 : 292768
70040 : 1251233 : 272412
70041 : 1561931 : 289362
70042 : 1129364 : 260426
70043 : 1258878 : 259065
70044 : 1369920 : 276617
70045 : 1556405 : 307791
70046 : 1668350 : 266670
70047 : 1483617 : 295282
70048 : 1433775 : 273933
70049 : 1228040 : 310583
70050 : 1196418 : 233554
70051 : 1555860 : 297804
70052 : 1637734 : 310806
70053 : 1285783 : 235065
70054 : 1585072 : 289927
70055 : 1438117 : 279623
70056 : 1290906 : 260320
70057 : 1027582 : 298763
70058 : 1617985 : 254415
70059 : 1241752 : 320044
70060 : 1083293 : 278400
70061 : 1654882 : 297068
70062 : 1270201 : 311179
70063 : 1272734 : 288073
70064 : 1631565 : 272590
70065 : 1502219 : 251715
70066 : 1623258 : 307170
70067 : 1236168 : 342033
70068 : 1121064 : 307213
70069 : 1125619 : 260334
